timestamp,person_id,access_type,confidence,is_normal,role,device_id
2026-02-22T07:38:47.518169,resident_1,exit,0.7399,no,resident,door_001
2026-02-22T07:49:47.518169,caregiver_1,entry,0.9425,yes,caregiver,door_001
2026-02-22T08:19:47.518169,caregiver_1,exit,0.8685,yes,caregiver,door_001
2026-02-22T09:42:47.518169,resident_3,entry,0.3821,no,resident,door_001
2026-02-22T09:44:47.518169,resident_3,entry,0.4972,no,resident,door_001
2026-02-22T09:44:47.518169,resident_3,entry,0.3693,no,resident,door_001
2026-02-22T09:45:47.518169,caregiver_2,entry,0.8677,yes,caregiver,door_001
2026-02-22T09:48:47.518169,resident_3,entry,0.5469,no,resident,door_001
2026-02-22T10:28:47.518169,caregiver_2,exit,0.9237,yes,caregiver,door_001
2026-02-22T10:44:47.518169,resident_1,exit,0.613,no,resident,door_001
2026-02-22T10:54:47.518169,resident_1,entry,0.8252,no,resident,door_001
2026-02-22T11:32:47.518169,caregiver_1,entry,0.9604,yes,caregiver,door_001
2026-02-22T12:20:47.518169,caregiver_1,exit,0.8953,yes,caregiver,door_001
2026-02-22T14:16:47.518169,resident_1,exit,0.5676,no,resident,door_001
2026-02-22T14:24:47.518169,resident_1,exit,0.7203,no,resident,door_001
2026-02-22T15:32:47.518169,resident_2,exit,0.929,yes,resident,door_001
2026-02-22T16:47:47.518169,resident_1,entry,0.7361,no,resident,door_001
2026-02-22T16:57:47.518169,resident_1,exit,0.5788,no,resident,door_001
2026-02-22T18:21:47.518169,resident_1,exit,0.8223,no,resident,door_001
2026-02-23T04:48:47.518404,resident_3,entry,0.9309,yes,resident,door_001
2026-02-23T05:09:47.518404,resident_2,entry,0.7659,no,resident,door_001
2026-02-23T05:10:47.518404,resident_1,entry,0.9589,yes,resident,door_001
2026-02-23T06:02:47.518404,resident_2,exit,0.6406,no,resident,door_001
2026-02-23T06:46:47.518404,resident_2,entry,0.6298,no,resident,door_001
2026-02-23T07:10:47.518404,resident_1,exit,0.9205,yes,resident,door_001
2026-02-23T09:09:47.518404,resident_2,exit,0.8075,no,resident,door_001
2026-02-23T09:43:47.518404,caregiver_2,entry,0.8753,yes,caregiver,door_001
2026-02-23T10:35:47.518404,caregiver_2,exit,0.9567,yes,caregiver,door_001
2026-02-23T11:05:47.518404,resident_2,entry,0.7492,no,resident,door_001
2026-02-23T11:28:47.518404,resident_1,entry,0.9597,yes,resident,door_001
2026-02-23T12:36:47.518404,caregiver_1,entry,0.9285,yes,caregiver,door_001
2026-02-23T13:06:47.518404,resident_2,exit,0.6816,no,resident,door_001
2026-02-23T13:24:47.518404,resident_2,entry,0.6691,no,resident,door_001
2026-02-23T13:30:47.518404,caregiver_1,exit,0.9646,yes,caregiver,door_001
2026-02-23T14:05:47.518404,caregiver_1,entry,0.8661,yes,caregiver,door_001
2026-02-23T14:33:47.518404,resident_2,entry,0.7113,no,resident,door_001
2026-02-23T14:43:47.518404,caregiver_1,exit,0.9304,yes,caregiver,door_001
2026-02-23T15:48:47.518404,resident_2,entry,0.7973,no,resident,door_001
2026-02-23T16:03:47.518404,resident_2,exit,0.6656,no,resident,door_001
2026-02-23T16:11:47.518404,resident_1,exit,0.9401,yes,resident,door_001
2026-02-23T16:25:47.518404,resident_2,entry,0.6922,no,resident,door_001
2026-02-23T16:37:47.518404,resident_2,entry,0.8308,no,resident,door_001
2026-02-23T16:46:47.518404,resident_2,entry,0.6434,no,resident,door_001
2026-02-23T16:56:47.518404,resident_3,exit,0.9686,yes,resident,door_001
2026-02-23T17:46:47.518404,resident_2,entry,0.7912,no,resident,door_001
2026-02-24T03:47:47.518650,resident_2,entry,0.9545,yes,resident,door_001
2026-02-24T04:42:47.518650,resident_1,entry,0.8754,yes,resident,door_001
2026-02-24T05:31:47.518650,resident_3,entry,0.9818,yes,resident,door_001
2026-02-24T05:56:47.518650,caregiver_2,entry,0.9053,yes,caregiver,door_001
2026-02-24T06:45:47.518650,caregiver_2,exit,0.8577,yes,caregiver,door_001
2026-02-24T06:51:47.518650,resident_3,exit,0.872,yes,resident,door_001
2026-02-24T09:01:47.518650,caregiver_2,entry,0.9823,yes,caregiver,door_001
2026-02-24T09:55:47.518650,caregiver_2,exit,0.8692,yes,caregiver,door_001
2026-02-24T11:25:47.518650,resident_3,entry,0.8614,yes,resident,door_001
2026-02-24T11:49:47.518650,caregiver_1,entry,0.8897,yes,caregiver,door_001
2026-02-24T11:59:47.518650,caregiver_1,entry,0.8802,yes,caregiver,door_001
2026-02-24T12:40:47.518650,caregiver_1,exit,0.933,yes,caregiver,door_001
2026-02-24T12:45:47.518650,caregiver_1,exit,0.8659,yes,caregiver,door_001
2026-02-24T16:46:47.518650,resident_1,exit,0.8699,yes,resident,door_001
2026-02-24T17:11:47.518650,resident_2,exit,0.8977,yes,resident,door_001
2026-02-24T17:24:47.518650,resident_3,exit,0.9094,yes,resident,door_001
2026-02-25T04:43:47.518870,resident_2,entry,0.9144,yes,resident,door_001
2026-02-25T04:49:47.518870,resident_1,entry,0.8511,yes,resident,door_001
2026-02-25T05:00:47.518870,resident_3,entry,0.8661,yes,resident,door_001
2026-02-25T07:15:47.518870,caregiver_2,entry,0.9214,yes,caregiver,door_001
2026-02-25T07:50:47.518870,resident_1,exit,0.9032,yes,resident,door_001
2026-02-25T08:13:47.518870,caregiver_2,exit,0.9587,yes,caregiver,door_001
2026-02-25T09:03:47.518870,caregiver_2,entry,0.9591,yes,caregiver,door_001
2026-02-25T09:35:47.518870,caregiver_2,exit,0.9215,yes,caregiver,door_001
2026-02-25T10:47:47.518870,caregiver_1,entry,0.9111,yes,caregiver,door_001
2026-02-25T11:20:47.518870,caregiver_1,exit,0.8841,yes,caregiver,door_001
2026-02-25T12:14:47.518870,resident_1,entry,0.9282,yes,resident,door_001
2026-02-25T12:15:47.518870,caregiver_1,entry,0.861,yes,caregiver,door_001
2026-02-25T13:12:47.518870,caregiver_1,exit,0.8934,yes,caregiver,door_001
2026-02-25T15:46:47.518870,resident_1,exit,0.9056,yes,resident,door_001
2026-02-25T15:52:47.518870,resident_3,exit,0.9622,yes,resident,door_001
2026-02-25T16:18:47.518870,resident_2,exit,0.9101,yes,resident,door_001
2026-02-26T03:53:47.519080,resident_2,entry,0.9832,yes,resident,door_001
2026-02-26T03:57:47.519080,resident_1,entry,0.8644,yes,resident,door_001
2026-02-26T04:46:47.519080,resident_3,entry,0.9156,yes,resident,door_001
2026-02-26T07:23:47.519080,caregiver_1,entry,0.971,yes,caregiver,door_001
2026-02-26T08:20:47.519080,caregiver_1,exit,0.8626,yes,caregiver,door_001
2026-02-26T09:19:47.519080,resident_3,exit,0.8579,yes,resident,door_001
2026-02-26T10:30:47.519080,resident_2,exit,0.9289,yes,resident,door_001
2026-02-26T11:01:47.519080,resident_3,entry,0.9146,yes,resident,door_001
2026-02-26T13:40:47.519080,caregiver_2,entry,0.9634,yes,caregiver,door_001
2026-02-26T13:45:47.519080,resident_3,exit,0.9016,yes,resident,door_001
2026-02-26T14:06:47.519080,caregiver_1,entry,0.9148,yes,caregiver,door_001
2026-02-26T14:25:47.519080,resident_2,entry,0.9794,yes,resident,door_001
2026-02-26T14:30:47.519080,caregiver_2,exit,0.8764,yes,caregiver,door_001
2026-02-26T14:53:47.519080,caregiver_1,exit,0.9836,yes,caregiver,door_001
2026-02-26T15:20:47.519080,resident_1,exit,0.8714,yes,resident,door_001
2026-02-26T16:37:47.519080,resident_2,exit,0.9859,yes,resident,door_001
2026-02-27T03:45:47.519303,resident_1,entry,0.9131,yes,resident,door_001
2026-02-27T04:03:47.519303,resident_3,entry,0.8614,yes,resident,door_001
2026-02-27T05:05:47.519303,resident_2,entry,0.9785,yes,resident,door_001
2026-02-27T08:24:47.519303,caregiver_1,entry,0.9484,yes,caregiver,door_001
2026-02-27T09:01:47.519303,resident_3,exit,0.9855,yes,resident,door_001
2026-02-27T09:24:47.519303,caregiver_1,exit,0.9534,yes,caregiver,door_001
2026-02-27T09:25:47.519303,resident_2,exit,0.9337,yes,resident,door_001
2026-02-27T09:27:47.519303,resident_1,exit,0.8618,yes,resident,door_001
2026-02-27T11:01:47.519303,caregiver_2,entry,0.8752,yes,caregiver,door_001
2026-02-27T11:37:47.519303,caregiver_2,exit,0.8978,yes,caregiver,door_001
2026-02-27T11:44:47.519303,resident_1,entry,0.8847,yes,resident,door_001
2026-02-27T12:46:47.519303,resident_2,entry,0.8962,yes,resident,door_001
2026-02-27T13:47:47.519303,caregiver_1,entry,0.9404,yes,caregiver,door_001
2026-02-27T13:50:47.519303,resident_3,entry,0.9333,yes,resident,door_001
2026-02-27T14:01:47.519303,resident_3,exit,0.9282,yes,resident,door_001
2026-02-27T14:30:47.519303,caregiver_1,exit,0.9212,yes,caregiver,door_001
2026-02-27T17:00:47.519303,resident_2,exit,0.8853,yes,resident,door_001
2026-02-27T17:10:47.519303,resident_1,exit,0.9234,yes,resident,door_001
2026-02-28T03:56:47.519518,resident_1,entry,0.99,yes,resident,door_001
2026-02-28T04:10:47.519518,resident_3,entry,0.9355,yes,resident,door_001
2026-02-28T04:24:47.519518,resident_2,entry,0.8971,yes,resident,door_001
2026-02-28T06:23:47.519518,caregiver_2,entry,0.9173,yes,caregiver,door_001
2026-02-28T07:04:47.519518,caregiver_2,exit,0.9276,yes,caregiver,door_001
2026-02-28T07:27:47.519518,caregiver_2,entry,0.9684,yes,caregiver,door_001
2026-02-28T08:20:47.519518,resident_2,exit,0.9027,yes,resident,door_001
2026-02-28T08:24:47.519518,caregiver_2,exit,0.8675,yes,caregiver,door_001
2026-02-28T09:56:47.519518,resident_3,exit,0.9248,yes,resident,door_001
2026-02-28T11:52:47.519518,caregiver_1,entry,0.9644,yes,caregiver,door_001
2026-02-28T11:53:47.519518,resident_2,entry,0.9664,yes,resident,door_001
2026-02-28T12:47:47.519518,caregiver_1,exit,0.9347,yes,caregiver,door_001
2026-02-28T13:31:47.519518,caregiver_1,entry,0.8894,yes,caregiver,door_001
2026-02-28T13:33:47.519518,resident_3,entry,0.9598,yes,resident,door_001
2026-02-28T14:13:47.519518,caregiver_1,exit,0.9204,yes,caregiver,door_001
2026-02-28T15:05:47.519518,resident_3,exit,0.945,yes,resident,door_001
2026-02-28T15:28:47.519518,resident_2,exit,0.9113,yes,resident,door_001
2026-02-28T16:36:47.519518,resident_1,exit,0.9603,yes,resident,door_001
2026-03-01T03:59:47.519736,resident_1,entry,0.6803,no,resident,door_001
2026-03-01T04:47:47.519736,resident_2,entry,0.9825,yes,resident,door_001
2026-03-01T04:58:47.519736,resident_3,entry,0.7921,no,resident,door_001
2026-03-01T06:05:47.519736,resident_3,entry,0.5582,no,resident,door_001
2026-03-01T06:35:47.519736,resident_3,exit,0.7795,no,resident,door_001
2026-03-01T06:44:47.519736,resident_3,exit,0.816,no,resident,door_001
2026-03-01T07:15:47.519736,caregiver_2,entry,0.9262,yes,caregiver,door_001
2026-03-01T08:00:47.519736,caregiver_1,entry,0.9101,yes,caregiver,door_001
2026-03-01T08:08:47.519736,resident_3,exit,0.5682,no,resident,door_001
2026-03-01T08:10:47.519736,caregiver_2,exit,0.9884,yes,caregiver,door_001
2026-03-01T08:24:47.519736,caregiver_2,entry,0.9436,yes,caregiver,door_001
2026-03-01T08:49:47.519736,caregiver_1,exit,0.8994,yes,caregiver,door_001
2026-03-01T08:57:47.519736,resident_3,exit,0.5853,no,resident,door_001
2026-03-01T09:10:47.519736,caregiver_2,exit,0.9865,yes,caregiver,door_001
2026-03-01T12:10:47.519736,resident_3,entry,0.8127,no,resident,door_001
2026-03-01T12:20:47.519736,resident_3,entry,0.7333,no,resident,door_001
2026-03-01T12:26:47.519736,resident_3,entry,0.7701,no,resident,door_001
2026-03-01T13:05:47.519736,resident_3,entry,0.662,no,resident,door_001
2026-03-01T13:28:47.519736,resident_3,exit,0.5822,no,resident,door_001
2026-03-01T17:38:47.519736,resident_2,exit,0.8989,yes,resident,door_001
2026-03-02T04:27:47.519965,resident_3,entry,0.9587,yes,resident,door_001
2026-03-02T05:37:47.519965,resident_1,entry,0.9158,yes,resident,door_001
2026-03-02T06:37:47.519965,caregiver_1,entry,0.9418,yes,caregiver,door_001
2026-03-02T07:15:47.519965,caregiver_1,exit,0.8674,yes,caregiver,door_001
2026-03-02T08:54:47.519965,resident_3,exit,0.8561,yes,resident,door_001
2026-03-02T08:58:47.519965,resident_1,exit,0.9546,yes,resident,door_001
2026-03-02T09:44:47.519965,caregiver_1,entry,0.9555,yes,caregiver,door_001
2026-03-02T10:20:47.519965,caregiver_1,exit,0.8901,yes,caregiver,door_001
2026-03-02T12:03:47.519965,caregiver_2,entry,0.9863,yes,caregiver,door_001
2026-03-02T12:38:47.519965,resident_3,entry,0.8559,yes,resident,door_001
2026-03-02T12:38:47.519965,caregiver_2,entry,0.906,yes,caregiver,door_001
2026-03-02T12:48:47.519965,caregiver_2,exit,0.9469,yes,caregiver,door_001
2026-03-02T13:22:47.519965,caregiver_2,exit,0.9752,yes,caregiver,door_001
2026-03-02T13:32:47.519965,resident_1,entry,0.8595,yes,resident,door_001
2026-03-02T15:28:47.519965,resident_1,exit,0.942,yes,resident,door_001
2026-03-02T16:14:47.519965,resident_3,exit,0.9058,yes,resident,door_001
2026-03-02T17:42:47.519965,resident_2,entry,0.3111,no,resident,door_001
2026-03-02T17:45:47.519965,resident_2,entry,0.5034,no,resident,door_001
2026-03-02T17:46:47.519965,resident_2,entry,0.5076,no,resident,door_001
2026-03-02T17:54:47.519965,resident_2,entry,0.5452,no,resident,door_001
2026-03-02T17:58:47.519965,resident_2,entry,0.4579,no,resident,door_001
